"t","Jy_up","Jy_down"
22.694546836158644,-0.9379766138240458,-0.8201970873786633
22.695320285372613,-0.9380277975937186,-0.820399316035644
22.696093734586576,-0.9380952071460457,-0.8206114384625358
22.69686718380054,-0.9381775233117049,-0.8208325312408136
22.697640633014505,-0.9382730311705791,-0.8210611432842236
22.69841408222847,-0.9383798838856179,-0.8212959554234445
22.699187531442437,-0.938496102702839,-0.8215353846552906
22.6999609806564,-0.9386199727021248,-0.8217782437273726
22.700734429870366,-0.9387493832125607,-0.8220228177195723
22.70150787908433,-0.9388820916463001,-0.8222675236287043
22.702281328298294,-0.9390163830832254,-0.8225109103685148
22.703054777512257,-0.9391500149354897,-0.8227516587696823
22.703828226726223,-0.9392808765321792,-0.8229879219951569
22.70460167594019,-0.9394071210362436,-0.8232186447094813
22.70537512515416,-0.9395266377767684,-0.8234422439094697
22.706148574368118,-0.9396375799167037,-0.8236574004258008
22.706922023582084,-0.9397383644528637,-0.8238629270060851
22.70769547279605,-0.9398268807143342,-0.8240576363979338
22.708468922010013,-0.9399018095317933,-0.824240605182821
22.709242371223976,-0.9399615679020558,-0.8244106461083579
22.710015820437942,-0.9400047047388677,-0.8245670995898837
22.71078926965191,-0.9400300327898398,-0.8247090422088736
22.71156271886587,-0.9400364967195151,-0.8248362101314629
22.712336168079837,-0.940023173109368,-0.8249480756899232
22.713109617293807,-0.9399891385408743,-0.8250442431334581
22.71388306650777,-0.9399341291801693,-0.8251248443789995
22.71465651572173,-0.9398576173595242,-0.8251897475096158
22.715429964935694,-0.9397596030789394,-0.8252392163591707
22.716203414149664,-0.9396400863384146,-0.825273646678461
22.71697686336363,-0.939499199054882,-0.8252936980521474
22.71775031257759,-0.9393377327299344,-0.825299898147958
22.71852376179156,-0.9391560831143687,-0.8252930384674865
22.71929721100552,-0.9389554374605737,-0.8252740424292575
22.720070660219488,-0.9387365872701423,-0.8252442292025923
22.72084410943345,-0.9385008517123963,-0.8252043902890841
22.721617558647417,-0.9382496818735893,-0.8251561086919184
22.722391007861383,-0.9379845288399746,-0.8251007035804169
22.72316445707535,-0.9377071075316703,-0.8250393622069687
22.72393790628931,-0.9374190009518619,-0.8249737994916918
22.724711355503278,-0.9371221878545323,-0.8249054665208398
22.72548480471724,-0.9368185150767309,-0.8248358143806664
22.72625825393121,-0.9365098294555078,-0.8247664260743574
22.72703170314517,-0.9361982416617773,-0.8246988846050983
22.727805152359135,-0.9358855985325898,-0.8246345091422107
22.728578601573105,-0.9355740107388596,-0.8245750146058126
22.72935205078707,-0.935265588951501,-0.8245217201652254
22.73012550000103,-0.9349620480906315,-0.8244759449897705
22.730898949214996,-0.9346656307440983,-0.8244390082487694
22.731672398428962,-0.9343780518320186,-0.8244120971946116
22.73244584764293,-0.9341010262745107,-0.8243965309966184
22.733219296856888,-0.933836664742489,-0.8243931011563823
22.733992746070857,-0.9335861544883427,-0.8244029949262933
22.734766195284823,-0.9333512104321896,-0.8244267399740798
22.735539644498786,-0.9331331517433511,-0.8244653916351988
22.73631309371275,-0.9329331656742169,-0.8245190818265825
22.737086542926715,-0.9327521756433118,-0.8245884701328915
22.73785999214068,-0.9325911050691609,-0.8246736884710583
22.738633441354647,-0.9324504816194925,-0.8247748687580148
22.73940689056861,-0.9323308329620356,-0.8248917471598967
22.740180339782576,-0.9322321590967898,-0.8250241917597717
22.740953788996542,-0.9321544600237555,-0.8251718068068439
22.741727238210505,-0.9320977357429325,-0.8253339327164521
22.74250068742447,-0.9320613266696602,-0.8255099099039356
22.743274136638433,-0.9320447051362095,-0.8256989468677018
22.7440475858524,-0.9320469477240562,-0.8259001201892251
22.744821035066362,-0.9320672629316067,-0.8261122426161169
22.74559448428033,-0.9321045954234041,-0.8263343907298519
22.746367933494295,-0.9321573621962629,-0.826564981527244
22.74714138270826,-0.9322243759977934,-0.8268028277559045
22.747914831922223,-0.9323040538248099,-0.8270466102465113
22.74868828113619,-0.9323946807571944,-0.8272947459958792
22.749461730350156,-0.9324946737917614,-0.827545652000822
22.750235179564122,-0.9326021860914612,-0.8277978771750862
22.75100862877808,-0.9327152389023106,-0.8280499704324183
22.751782077992047,-0.9328321173041928,-0.8283000849357683
22.752555527206017,-0.9329507106261924,-0.8285469015158147
22.75332897641998,-0.9330689081973957,-0.8287888371693715
22.754102425633942,-0.9331849950976846,-0.8290243088932533
22.754875874847908,-0.9332967287392128,-0.8292519975181383
22.755649324061874,-0.9334022622849302,-0.8294703200408409
22.75642277327584,-0.9334997488977865,-0.829678221125904
22.757196222489803,-0.9335873417407319,-0.8298742496870738
22.75796967170377,-0.9336633258936483,-0.8300573503888933
22.758743120917735,-0.933725986436418,-0.8302265998128374
22.759516570131698,-0.9337740041997192,-0.8303809426234487
22.760290019345664,-0.9338059280972989,-0.8305198511529993
22.761063468559627,-0.9338208347106314,-0.8306425338998956
22.761836917773593,-0.9338174048703957,-0.8307487270302736
22.762610366987563,-0.933795110908863,-0.8308380347933367
22.76338381620152,-0.9337531613244403,-0.8309104571890853
22.764157265415488,-0.9336914242001956,-0.830965994217519
22.76493071462945,-0.9336093718684004,-0.8310050416294346
22.76570416384342,-0.9335070043290546,-0.8310278632586957
22.766477613057383,-0.9333847173329547,-0.831035250606896
22.767251062271345,-0.933242642797033,-0.8310277313417636
22.768024511485315,-0.9330813083890176,-0.8310062288818237
22.76879796069928,-0.9329013736935695,-0.8309716666456014
22.76957140991324,-0.9327036302122818,-0.8309252318854857
22.77034485912721,-0.9324891332806116,-0.8308682437707985
22.771118308341173,-0.9322588063170836,-0.8308017576369964
22.771891757555135,-0.9320142323248838,-0.8307273564872659
22.772665206769098,-0.9317564666394693,-0.8306463594909278
22.773438655983067,-0.9314872241809581,-0.8305603496511683
22.774212105197034,-0.9312079560356036,-0.8304710418881049
22.774985554410993,-0.9309206409573884,-0.8303797553710595
22.775759003624962,-0.930626861949498,-0.8302883369370818
22.77653245283893,-0.9303285977659145,-0.8301982376724256
22.77730590205289,-0.9300276952436881,-0.8301111724972091
22.778079351266854,-0.9297262650537331,-0.8300287244146173
22.77885280048082,-0.9294262859500316,-0.8299522125939726
22.779626249694786,-0.929129736686566,-0.8298833519553919
22.780399698908752,-0.9288385960173186,-0.8298234616681974
22.781173148122715,-0.9285548426962711,-0.829773728984778
22.78194659733668,-0.928280191643542,-0.8297353411575235
22.782720046550644,-0.928016489696181,-0.8297096173557548
22.783493495764613,-0.9277654517743058,-0.829697349081065
22.784266944978572,-0.9275283970472386,-0.8296993278350475
22.78504039419254,-0.9273067766012323,-0.8297164770362265
22.785813843406505,-0.9271017776886764,-0.8297491924353988
22.786587292620474,-0.9269144556450281,-0.8297980017002928
22.787360741834433,-0.9267454700549486,-0.8298631686647735
22.7881341910484,-0.9265956124200299,-0.82994469332884
22.788907640262366,-0.926465146574137,-0.8300425756924927
22.789681089476332,-0.9263546001849982,-0.8301566838387996
22.79045453869029,-0.9262639732526133,-0.830286622016964
22.79122798790426,-0.9261930019431185,-0.8304319944761895
22.792001437118227,-0.9261416862565134,-0.8305920097148833
22.792774886332193,-0.9261093666081375,-0.8307658762314526
22.793548335546152,-0.9260956472471942,-0.8309529344412365
22.794321784760122,-0.9260996047551587,-0.8311518651749135
22.795095233974084,-0.9261204476304378,-0.831361876930891
22.79586868318805,-0.9261571205375747,-0.8315813867059829
22.796642132402013,-0.9262083043072474,-0.8318092072478
22.79741558161598,-0.9262728116870672,-0.832044019387021
22.798189030829946,-0.9263489277569157,-0.8322839762865958
22.798962480043908,-0.9264353333474717,-0.8325278906941348
22.799735929257874,-0.926530181621685,-0.8327737838556559
22.800509378471837,-0.9266318895763703,-0.8330200727679739
22.801282827685803,-0.9267383465406125,-0.83326504251097
22.802056276899773,-0.9268478375942943,-0.8335071100814591
22.802829726113732,-0.9269583839834331,-0.8337445605593228
22.803603175327698,-0.9270681388709789,-0.8339756790244438
22.804376624541668,-0.9271751235029498,-0.8341988824736358
22.805150073755627,-0.9272774910422956,-0.8344127198206455
22.805923522969593,-0.9273733946519663,-0.8346158718961512
22.806696972183556,-0.9274612513287758,-0.8348068876138995
22.807470421397525,-0.9275392142356744,-0.834984711638433
22.808243870611484,-0.9276058322864085,-0.8351482886342948
22.80901731982545,-0.9276596543947242,-0.8352965632660276
22.80979076903942,-0.9276996252251649,-0.8354287440320385
22.810564218253386,-0.927724293691476,-0.835544171347667
22.811337667467345,-0.9277330002089978,-0.8356425813790482
22.812111116681315,-0.9277246894422725,-0.835723446458454
22.812884565895278,-0.9276988337235718,-0.8357866346689523
22.813658015109244,-0.927654773468235,-0.8358321460105429
22.814431464323203,-0.9275923767593297,-0.8358602443170902
22.815204913537173,-0.9275112478460594,-0.8358710615055261
22.81597836275114,-0.9274116505622887,-0.8358652571605116
22.8167518119651,-0.9272934529910855,-0.8358433589497755
22.817525261179068,-0.9271571828001779,-0.8358060264579777
22.81829871039303,-0.9270033676572951,-0.8357543150205763
22.819072159606996,-0.9268326671470973,-0.8356892799730281
22.819845608820962,-0.9266457408542457,-0.8356118447338581
22.820619058034925,-0.9264437760311293,-0.8355234603893198
22.82139250724889,-0.9262279599301373,-0.8354254461087349
22.822165956462857,-0.9259994798036593,-0.835319384895289
22.822939405676824,-0.9257597867379491,-0.8352065959183038
22.823712854890786,-0.9255105956531241,-0.8350889260148289
22.82448630410475,-0.9252533576354381,-0.8349678262711182
22.82525975331872,-0.9249897876050093,-0.834845143524222
22.826033202532685,-0.9247218643158196,-0.8347225926942577
22.826806651746644,-0.9244513026879868,-0.8346018887013438
22.82758010096061,-0.9241799495585613,-0.8344846145486653
22.82835355017458,-0.9239097836815251,-0.8343724851563408
22.829126999388542,-0.9236425199769961,-0.8342669516106234
22.829900448602505,-0.9233801371989565,-0.8341697288316313
22.83067389781647,-0.9231240864336598,-0.8340820040717538
22.831447347030437,-0.9228762145181564,-0.8340052284172444
22.832220796244403,-0.9226381044556319,-0.8339405891204926
22.832994245458366,-0.9224110754154075,-0.8338891415169555
22.833767694672332,-0.9221967104006693,-0.8338519409420903
22.834541143886295,-0.9219961966638064,-0.8338296469805574
22.83531459310026,-0.9218105895402763,-0.8338231830508821
22.836088042314223,-0.9216408124486035,-0.833832944903861
22.83686149152819,-0.9214879207242456,-0.8338593282902904
22.837634940742156,-0.9213525739518633,-0.8339027289609667
22.83840838995612,-0.9212351678822528,-0.833963278832822
22.839181839170084,-0.9211362301831427,-0.8340407140719921
22.83995528838405,-0.9210560246883976,-0.8341349027615446
22.840728737598013,-0.9209944194810851,-0.8342454491506834
22.84150218681198,-0.9209512826442732,-0.8343719574886121
22.842275636025942,-0.9209264822610297,-0.8345135043568056
22.843049085239908,-0.9209193587466936,-0.8346692982536705
22.843822534453878,-0.9209292525166047,-0.8348385476776148
22.844595983667837,-0.9209553720691699,-0.8350198015423841
22.845369432881803,-0.9209965301519997,-0.8352121364294539
22.846142882095773,-0.9210518033465689,-0.8354139693356382
22.846916331309735,-0.9211197405666245,-0.8356238491746832
22.847689780523698,-0.9211988907259122,-0.8358403248603359
22.84846322973766,-0.9212878027381792,-0.8360615495555459
22.84923667895163,-0.9213847616833071,-0.8362860721740591
22.850010128165597,-0.9214880526411777,-0.8365120458788263
22.850783577379556,-0.9215960926086058,-0.836737491915865
22.851557026593525,-0.9217069028316088,-0.8369609591989213
22.852330475807488,-0.9218189003070015,-0.8371806008909454
22.853103925021454,-0.9219302381977332,-0.8373945701548872
22.853877374235417,-0.9220392015836862,-0.8376012839875608
22.854650823449383,-0.9221440755447429,-0.8377991593857808
22.85542427266335,-0.922243277077717,-0.8379866133463612
22.856197721877315,-0.9223352231794233,-0.8381623266999804
22.856971171091278,-0.9224183308466757,-0.8383249802773173
22.857744620305244,-0.9224912809101526,-0.8384733868259822
22.858518069519207,-0.9225527542005328,-0.8386063590935858
22.859291518733176,-0.9226012996315631,-0.8387231055785357
22.860064967947135,-0.9226361257016497,-0.8388227028623062
22.8608384171611,-0.9226559132414716,-0.8389044913602371
22.861611866375068,-0.9226600026663684,-0.838968207238464
22.862385315589034,-0.9226476024747464,-0.8390133228292581
22.863158764802996,-0.9226180530819454,-0.8390397062156876
22.863932214016963,-0.9225710906541014,-0.839047489314684
22.86470566323093,-0.9225063194404174,-0.8390368040431802
22.865479112444895,-0.9224238713578259,-0.8390080461519722
22.866252561658854,-0.9223237464063264,-0.8389618752257209
22.867026010872824,-0.9222060765028519,-0.838898818932155
22.86779946008679,-0.9220716531489943,-0.8388199326067313
22.86857290930075,-0.9219210040124829,-0.8387262715849072
22.869346358514715,-0.9217547886779782,-0.8386190231190719
22.87011980772868,-0.9215743263148015,-0.8384993744616148
22.870893256942647,-0.921380408424546,-0.8383686447818577
22.871666706156606,-0.9211744860934652,-0.8382285489999182
22.872440155370576,-0.9209580104078128,-0.8380805382020495
22.873213604584542,-0.9207323005369099,-0.8379263273083701
22.87398705379851,-0.9204990714008748,-0.8377676312389978
22.87476050301247,-0.9202599060028929,-0.8376060329971181
22.875533952226437,-0.9200165192630824,-0.8374433794197814
22.8763074014404,-0.9197706261015614,-0.8372815173440377
22.877080850654366,-0.9195239414384471,-0.8371221616900045
22.87785429986833,-0.919278180193858,-0.8369668954608679
22.878627749082295,-0.9190350572879117,-0.836817565493678
22.87940119829626,-0.9187964195576585,-0.8366757547916204
22.880174647510227,-0.9185637180893519,-0.8365429144409487
22.88094809672419,-0.9183385358861775,-0.8364206274448488
22.881721545938156,-0.9181225878682536,-0.83631008105571
22.882494995152122,-0.9179173251218335,-0.8362127263597858
22.883268444366088,-0.9177239348993067,-0.8361297506094656
22.884041893580047,-0.9175438682869264,-0.8360619453063421
22.884815342794013,-0.9173783125370824,-0.836010365785873
22.885588792007983,-0.9172281910682996,-0.8359758035496505
22.886362241221946,-0.9170944272991031,-0.8359586543484715
22.88713569043591,-0.9169778127310855,-0.8359595777669966
22.887909139649874,-0.9168788750319754,-0.8359785738052256
22.88868258886384,-0.9167980099525697,-0.836015774380091
22.889456038077807,-0.9167356132436643,-0.8360710475746604
22.890229487291766,-0.9166915529883273,-0.8361441295550696
22.891002936505735,-0.9166656972696265,-0.83623449265359
22.8917763857197,-0.9166577822536979,-0.8363413453686287
22.892549834933664,-0.9166672802728124,-0.836464028115525
22.89332328414763,-0.9166933998253773,-0.8366014855588217
22.894096733361593,-0.916735481326732,-0.8367526623630619
22.89487018257556,-0.9167923375244874,-0.8369162393589236
22.89564363178953,-0.916863045000118,-0.8370908973770856
22.896417081003488,-0.9169462845843024,-0.8372750534143624
22.897190530217454,-0.9170406051907873,-0.8374672563845
22.897963979431417,-0.9171446876502508,-0.8376657913673807
22.898737428645386,-0.9172569489595076,-0.8378690753598185
22.899510877859345,-0.9173758061153716,-0.8380751296078317
22.90028432707331,-0.9174995441977252,-0.8382823711082339
22.90105777628728,-0.9176265802033825,-0.8384888211070431
22.90183122550124,-0.9177550672952932,-0.8386927646841418
22.902604674715207,-0.917883554387204,-0.8388923550024796
22.903378123929173,-0.9180100627251326,-0.8390857452250066
22.90415157314314,-0.918132877388961,-0.8392713523485369
22.9049250223571,-0.9182504153755037,-0.8394474614529527
22.905698471571064,-0.918361225598507,-0.8396124895350678
22.906471920785034,-0.9184633293039882,-0.8397648535916974
22.907245369999,-0.9185555392395588,-0.8399032344535192
22.90801881921296,-0.9186364043189646,-0.8400264448681439
22.90879226842693,-0.9187046053728845,-0.8401331656662507
22.909565717640895,-0.9187588232319966,-0.8402226053462462
22.910339166854857,-0.9187982663947086,-0.8402939724065374
22.91111261606882,-0.9188217476086308,-0.8403464753455316
22.911886065282786,-0.9188287392060344,-0.8403795864955005
22.912659514496752,-0.9188187135191911,-0.8403933058564438
22.91343296371072,-0.9187910109634406,-0.8403873695944972
22.91420641292468,-0.9187456315387821,-0.8403619096265929
22.914979862138647,-0.9186825752452161,-0.8403171897865951
22.91575331135261,-0.9186018420827423,-0.8402537377422327
22.91652676056658,-0.9185038278021572,-0.8401720811612338
22.91730020978054,-0.9183889281542578,-0.8400731434621239
22.918073658994505,-0.9182579346406361,-0.8399579799803601
22.91884710820847,-0.9181115068459532,-0.8398275141344671
22.91962055742244,-0.9179507001056667,-0.8396829331768343
22.9203940066364,-0.9177763059213688,-0.8395256881937155
22.921167455850366,-0.9175897753793136,-0.8393573621882966
22.921940905064332,-0.9173922957318902,-0.8391791424129664
22.9227143542783,-0.9171851861484198,-0.8389928757047755
22.923487803492257,-0.9169700296320887,-0.8388002769838414
22.924261252706227,-0.9167484091860824,-0.83860292925335
22.925034701920193,-0.9165217758966546,-0.8384026793503515
22.92580815113416,-0.9162919766008553,-0.8382013741118959
22.92658160034812,-0.9160607262188023,-0.8380007284581008
22.927355049562088,-0.9158297396706137,-0.8378027211429487
22.92812849877605,-0.9156007318764072,-0.8376089351696255
22.928901947990017,-0.9153755496732326,-0.8374213492921129
22.92967539720398,-0.9151559079812086,-0.8372416784305291
22.930448846417946,-0.9149435217204528,-0.837071373671128
22.931222295631912,-0.9147399738941505,-0.8369121499340272
22.931995744845874,-0.914546847505488,-0.83676545830548
22.93276919405984,-0.9143655936407185,-0.8366324860378763
22.933542643273803,-0.9141975314691636,-0.8365146842174693
22.93431609248777,-0.9140437163262807,-0.8364128443458521
22.935089541701732,-0.9139053354644588,-0.8363281536754141
22.935862990915698,-0.913783180385291,-0.8362611398738836
22.936636440129664,-0.9136779106734383,-0.8362124625259215
22.937409889343634,-0.9135903178304928,-0.8361826492992563
22.938183338557593,-0.9135204018564552,-0.8361718321108202
22.93895678777156,-0.9134686904190537,-0.8361801428775456
22.939730236985522,-0.913434919684424,-0.8362073177655678
22.94050368619949,-0.9134189577356345,-0.8362530929410227
22.94127713541345,-0.9134206726557522,-0.8363170726531137
22.942050584627417,-0.9134394048601173,-0.8363985973171804
22.942824033841386,-0.9134746266810003,-0.8364967435146974
22.943597483055353,-0.9135254146998767,-0.83661058782714
22.94437093226931,-0.9135911093320858,-0.8367389430021187
22.94514438148328,-0.913670523325238,-0.8368806217872441
22.945917830697244,-0.9137624694269443,-0.8370343050131949
22.94669127991121,-0.9138657603848149,-0.8371984096767852
22.94746472912517,-0.9139790770295287,-0.8373712208578973
22.94823817833914,-0.9141008363579002,-0.8375512874702774
22.949011627553105,-0.9142295872836754,-0.8377367626768754
22.949785076767068,-0.9143636148867363,-0.8379257996406415
22.950558525981034,-0.9145013361638973,-0.8381164196075934
22.951331975194996,-0.9146409042781085,-0.8383067757406808
22.952105424408963,-0.9147807362261838,-0.8384950212028542
22.95287887362293,-0.9149189851710734,-0.838679177240131
22.95365232283689,-0.9150538042757274,-0.8388572650985286
22.954425772050858,-0.9151834786200274,-0.8390277017748623
22.955199221264824,-0.9153064252007882,-0.8391887723490132
22.95597267047879,-0.9154209290978912,-0.8393386299839316
22.956746119692752,-0.9155254073081512,-0.8394759555102963
22.957519568906715,-0.9156186725791791,-0.8395992978418534
22.958293018120685,-0.9156991419077884,-0.8397073378092814
22.95906646733465,-0.9157658918754547,-0.8397990200771234
22.95983991654861,-0.9158177352297882,-0.839873421226854
22.960613365762576,-0.9158538804691965,-0.8399297497568805
22.961386814976546,-0.9158736680090185,-0.8399672141656105
22.96216026419051,-0.9158765701815256,-0.8399855506191787
22.96293371340447,-0.9158620593189896,-0.8399843633667893
22.963707162618437,-0.915830003504478,-0.8399635204915101
22.964480611832403,-0.9157805346549229,-0.8399230219933411
22.965254061046362,-0.9157135208533925,-0.8398631317061466
22.966027510260332,-0.9156294897676149,-0.839784377297655
22.9668009594743,-0.915528705231455,-0.839687022601731
22.96757440868826,-0.9154118268295731,-0.8395721229538313
22.968347857902224,-0.9152796460635622,-0.8394404698555488
22.96912130711619,-0.9151329544350153,-0.8392928548084768
22.969894756330156,-0.9149726753624571,-0.8391308608158008
22.970668205544122,-0.9148001280152094,-0.8389554112960457
22.971441654758085,-0.9146166315625934,-0.8387680892523978
22.97221510397205,-0.9144232413400665,-0.838570609604974
22.972988553186017,-0.9142218041846786,-0.8383642915230969
22.97376200239998,-0.9140136392657513,-0.8381511137607479
22.974535451613946,-0.9138004615034024,-0.8379329231549776
22.97530890082791,-0.9135839858177498,-0.8377113027089712
22.976082350041874,-0.9133659271289114,-0.8374883630936434
22.976855799255844,-0.9131481322739374,-0.8372659511460443
22.977629248469803,-0.9129323161729456,-0.8370459137032239
22.97840269768377,-0.912720325662986,-0.836830229519164
22.97917614689774,-0.9125137437472446,-0.8366207454309151
22.9799495961117,-0.9123142853458387,-0.8364191763585952
22.980723045325664,-0.9121234015450226,-0.8362271053053898
22.981496494539627,-0.911942807264914,-0.8360462471914167
22.982269943753597,-0.9117738216748341,-0.83587805310293
22.983043392967563,-0.9116176320271725,-0.8357237102923184
22.983816842181522,-0.9114754255743186,-0.835584669845836
22.98459029139549,-0.9113481257347971,-0.8354618551820072
22.985363740609454,-0.9112367878440653,-0.8353563216362901
22.98613718982342,-0.9111419395698517,-0.8352685968764126
22.986910639037383,-0.9110642404968176,-0.8351996043209
22.98768408825135,-0.9110042182926908,-0.8351496078036162
22.988457537465315,-0.9109617410405395,-0.8351188711584262
22.98923098667928,-0.9109373364080925,-0.8351076582191937
22.990004435893244,-0.9109306086445531,-0.8351158370689867
22.99077788510721,-0.910941293916057,-0.835143011957009
22.991551334321173,-0.9109691283887399,-0.8351887871324639
22.992324783535143,-0.9110135843948731,-0.835252766844555
22.9930982327491,-0.9110736065989999,-0.8353338957578251
22.993871681963068,-0.9111486673333916,-0.8354313823706815
22.994645131177034,-0.911237447428726,-0.8355439075138025
22.995418580391,-0.9113388915495468,-0.8356704158517312
22.996192029604963,-0.9114516805265321,-0.8358094562982137
22.996965478818925,-0.9115744951903608,-0.8359594458500643
22.997738928032895,-0.9117054887039823,-0.8361186695871653
22.998512377246858,-0.9118433418980754,-0.8362855445063309
22.99928582646082,-0.9119862079355903,-0.8364582237705107
23.00005927567479,-0.9121325038133408,-0.8366347286257229
23.000832724888756,-0.912280250777345,-0.8368133441518494
23.001606174102715,-0.9124277339074849,-0.836992091594908
23.00237962331668,-0.9125732382836427,-0.8371688602839843
23.003153072530647,-0.9127150489857001,-0.8373421991328249
23.003926521744614,-0.9128513191766076,-0.8375098655535833
23.004699970958573,-0.9129805977701114,-0.8376701446261414
23.005473420172542,-0.9131011698460932,-0.8378215852642455
23.00624686938651,-0.9132115843183,-0.8379622087139141
23.007020318600475,-0.9133106539343423,-0.8380908277227569
23.007793767814437,-0.9133967956910337,-0.838205991204521
23.008567217028403,-0.9134692180867825,-0.8383062480729524
23.009340666242366,-0.9135267338691984,-0.8383906749095262
23.010114115456332,-0.9135684196197564,-0.8384580844618531
23.010887564670295,-0.9135934838368643,-0.8385079490622045
23.01166101388426,-0.9136013988527932,-0.8385392133751233
23.012434463098227,-0.9135917689167463,-0.8385516135667451
23.013207912312193,-0.9135640663609957,-0.8385446219693411
23.013981361526156,-0.9135184231024729,-0.838518238582912
23.01475481074012,-0.913454707224246,-0.838472331490525
23.015528259954085,-0.9133733144771118,-0.8384070326091124
23.016301709168054,-0.9132743767780017,-0.8383230015233349
23.017075158382013,-0.9131586856285092,-0.838220502067057
23.01784860759598,-0.9130269006132946,-0.8381003257418715
23.01862205680995,-0.9128798132339513,-0.8379633959663033
23.019395506023912,-0.9127187426598002,-0.8378108999927418
23.020168955237875,-0.9125447442262989,-0.8376438931566442
23.02094240445184,-0.9123591371027686,-0.8374636946273322
23.021715853665807,-0.9121633723754631,-0.8372717554910587
23.022489302879773,-0.9119591649645002,-0.8370697906679423
23.023262752093732,-0.9117480978730653,-0.8368592512442363
23.024036201307702,-0.9115317541043453,-0.8366419840569909
23.024809650521668,-0.9113121124123212,-0.8364197040263238
23.02558309973563,-0.9110907558001793,-0.8361943899062174
23.026356548949597,-0.9108696630219014,-0.8359676246998574
23.02712999816356,-0.9106505489976058,-0.8357415190781582
23.027903447377525,-0.9104351286474106,-0.8355176560443053
23.028676896591488,-0.9102252488083651,-0.8352981462692135
23.029450345805454,-0.9100223605667238,-0.8350847046730002
23.03022379501942,-0.9098283107595361,-0.8348789142588515
23.030997244233383,-0.9096444185561237,-0.8346824899468853
23.03177069344735,-0.9094723988766046,-0.8344971466572192
23.032544142661312,-0.9093131751395036,-0.8343243354761073
23.033317591875278,-0.9091683303480067,-0.8341652436559384
23.034091041089248,-0.9090386560037065,-0.8340211903660343
23.034864490303207,-0.9089253393589924,-0.8338933628587842
23.035637939517173,-0.9088291719154578,-0.8337826845527134
23.03641138873114,-0.9087506813408305,-0.8336900788663464
23.037184837945105,-0.9086906591367038,-0.8336160734674121
23.037958287159068,-0.9086491053030776,-0.8335613279405714
23.03873173637303,-0.9086264155907484,-0.8335259742027559
23.039505185587,-0.9086224580827842,-0.8335101441708984
23.040278634800966,-0.9086371008622524,-0.8335137059280663
23.041052084014925,-0.908670080095289,-0.8335365275573278
23.041825533228895,-0.908720472363369,-0.8335779494740216
23.04259898244286,-0.9087878819156958,-0.8336375759273519
23.043372431656824,-0.9088711214998804,-0.8337142196649292
23.044145880870786,-0.9089692676973975,-0.8338072211020925
23.044919330084753,-0.9090811332558578,-0.8339152610695207
23.04569277929872,-0.9092051351720755,-0.834037152314824
23.046466228512685,-0.9093399542767294,-0.8341714437517495
23.047239677726647,-0.9094838756497015,-0.8343166842940426
23.048013126940614,-0.9096353162878056,-0.8344712909385186
23.048786576154576,-0.9097925612709243,-0.8346335487650587
23.049560025368546,-0.9099537637620073,-0.8348017428535458
23.050333474582505,-0.9101170769240051,-0.8349742902007936
23.05110692379647,-0.910280785836799,-0.8351492120528199
23.051880373010437,-0.9104427798294751,-0.8353246615725749
23.052653822224407,-0.9106016078157796,-0.8354987919230084
23.053427271438366,-0.91075529104173,-0.8356700201009346
23.054200720652332,-0.9109021145872094,-0.8358363673523714
23.0549741698663,-0.911040363532099,-0.835996118757201
23.055747619080265,-0.9111684548732135,-0.8361475593953055
23.056521068294224,-0.9112849375242988,-0.8362892381804309
23.05729451750819,-0.9113883603991019,-0.8364194401924595
23.05806796672216,-0.9114774043283008,-0.8365369781790022
23.058841415936126,-0.9115508820595064,-0.8366405329707371
23.059614865150085,-0.9116077382572616,-0.8367287853983434
23.060388314364054,-0.9116471814199735,-0.8368009439602275
23.061161763578017,-0.911668420046049,-0.8368559533209327
23.06193521279198,-0.9116707945508278,-0.8368932858127301
23.062708662005946,-0.9116540411004449,-0.8369122818509591
23.063482111219912,-0.911618027777969,-0.8369125456848236
23.064255560433878,-0.9115626226664673,-0.8368942092312551
23.065029009647837,-0.9114880895998047,-0.8368568767394575
23.065802458861807,-0.911394824328777,-0.8368010758771597
23.06657590807577,-0.9112833545211131,-0.8367270704782254
23.067349357289736,-0.9111543397614736,-0.8366352562934514
23.0681228065037,-0.9110089673022483,-0.8365264248244303
23.068896255717664,-0.9108480286450292,-0.8364016314066197
23.06966970493163,-0.9106729748760707,-0.8362615356246802
23.0704431541456,-0.9104849932477619,-0.8361074566479328
23.07121660335956,-0.9102855348463562,-0.8359405817287672
23.071990052573526,-0.9100761826750395,-0.8357622300365051
23.072763501787488,-0.9098586516539299,-0.8355738526573998
23.073536951001458,-0.9096345247862128,-0.8353771645115692
23.074310400215417,-0.9094059127428027,-0.8351734847683349
23.075083849429383,-0.909174266609953,-0.8349646602647468
23.075857298643353,-0.9089418289755109,-0.8347522740039908
23.07663074785732,-0.9087101828426614,-0.8345381728231168
23.077404197071278,-0.9084813069653872,-0.8343240716422428
23.078177646285244,-0.90825718009767,-0.8341118172984189
23.07895109549921,-0.9080396490765602,-0.8339032566286952
23.079724544713176,-0.9078302969052437,-0.8336999726362573
23.080497993927136,-0.9076309704207701,-0.8335038121581555
23.081271443141105,-0.9074432526263255,-0.8333164901145073
23.08204489235507,-0.9072687265250955,-0.8331393256746341
23.082818341569034,-0.9071085793694696,-0.8329740337586545
