"kx","ky","distance","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","E11","E12"
0.38,0.62,0.8768124086713182,2.944462347990942,2.944462347991123,3.3301619466247554,3.330161946625145,5.4103254060957555,5.410325406095831,5.963396610354813,5.9633966103549,6.584980562334209,6.584980562334236,6.855525462712854,6.855525462712866
0.37333333333333335,0.6266666666666667,0.8862404990871388,2.94615419483317,2.9461541948333902,3.3288143923543245,3.3288143923543476,5.405173403685439,5.405173403685469,5.950122451564123,5.9501224515642335,6.599011694809997,6.599011694810154,6.87238619058578,6.872386190585792
0.36666666666666664,0.6333333333333333,0.8956685895029594,2.9479333221451345,2.9479333221452593,3.327392029297668,3.327392029297898,5.399946863618365,5.399946863618438,5.936698198901156,5.936698198901224,6.613588635872826,6.613588635873079,6.889580133683491,6.889580133683565
0.36,0.64,0.90509667991878,2.949799064370012,2.9497990643701284,3.325894654422924,3.3258946544233616,5.394666708667612,5.394666708667906,5.923154436013461,5.9231544360134665,6.628688880442093,6.628688880442193,6.907074916911526,6.907074916911687
0.35333333333333333,0.6466666666666666,0.9145247703346006,2.9517507200855135,2.9517507200855984,3.324322080449106,3.324322080449168,5.389353125472327,5.389353125472447,5.9095186131003725,5.909518613100385,6.6442905232800635,6.644290523280334,6.924841177656556,6.924841177656602
0.3466666666666667,0.6533333333333333,0.9239528607504212,2.9537875517668444,2.953787551766993,3.3226741392582704,3.3226741392583152,5.384025520277712,5.384025520277878,5.895815400402448,5.895815400402461,6.660372294561169,6.660372294561433,6.942852206008005,6.942852206008046
0.34,0.66,0.9333809511662418,2.955908785544908,2.955908785545207,3.320950685352756,3.320950685352997,5.378702489439149,5.378702489439161,5.882067007857438,5.88206700785746,6.676913580110974,6.676913580111018,6.961083617931381,6.961083617931535
0.3333333333333333,0.6666666666666666,0.9428090415820624,2.95811361096132,2.9581136109613464,3.3191515993370735,3.3191515993370957,5.373401802504884,5.373401802505016,5.868293471338176,5.868293471338205,6.693894428449214,6.693894428449262,6.979513060850995,6.979513060851073
0.32666666666666666,0.6733333333333333,0.952237131997883,2.9604011807186454,2.9604011807187107,3.3172767914051113,3.3172767914054084,5.3681403958377,5.368140395837743,5.854512907147577,5.8545129071476305,6.711295546643059,6.711295546643127,6.998119949825716,6.998119949825837
0.32,0.68,0.9616652224137036,2.9627706104286418,2.96277061042883,3.315326204822048,3.315326204822134,5.36293437490614,5.3629343749063265,5.84074173713039,5.840741737130457,6.7290982867707445,6.729098286770807,7.016885231792118,7.016885231792248
