"t","xc","xc_up","xc_down","yc","yc_up","yc_down"
0.04971731547366498,-1.4029531191257825,-1.3720047642143665,-1.4325130723876702,0.016012850016590762,0.6339421029552244,-0.5741960163050028
0.049732784457944275,-1.4093523788847588,-1.3784270518139194,-1.4388894814433053,0.016044040340965467,0.6348047612906673,-0.5749442439865042
0.049748253442223576,-1.4157484501735018,-1.3848452652570629,-1.445263764852118,0.01607498621595559,0.6356658253909936,-0.5756924716680055
0.04976372242650287,-1.422141332992011,-1.3912602902299722,-1.4516350369279325,0.016105749639593454,0.6365283065892013,-0.5764428249963293
0.04977919141078217,-1.4285312044775216,-1.3976754923401171,-1.4580001092005146,0.016136598089104216,0.6373902563757037,-0.5771937097363586
0.04979466039506147,-1.4349180646300337,-1.4040876831172635,-1.4643619930028628,0.016167287115103294,0.6382499033781481,-0.5779431773785064
0.04981012937934076,-1.441301559175077,-1.410494736914589,-1.4707228139818,0.01619772460622838,0.6391091961061224,-0.5786937078440654
0.04982559836362006,-1.447682042387122,-1.416900550751268,-1.4770781437064462,0.016228218781268733,0.6399695516575077,-0.5794460096819763
0.04984106734789936,-1.4540593371289332,-1.4233063645879471,-1.4834279821768008,0.016258635015925598,0.6408286672482467,-0.580197957245417
0.049856536332178666,-1.4604334434005106,-1.4297081042682165,-1.4897753407258625,0.01628874834591026,0.6416861886038688,-0.5809495505343871
0.049872005316457954,-1.4668041840646193,-1.4361061240665463,-1.4961196879419256,0.016318840419426703,0.6425438870967262,-0.5817022066467686
0.04988747430073726,-1.4731719133957295,-1.4425030810414652,-1.5024590753154032,0.016348928950198436,0.6434010541778779,-0.5824552170336205
0.04990294328501656,-1.479536454256606,-1.4488980895067967,-1.508794211395236,0.016378712804925623,0.6442564498866776,-0.5832073417342962
0.04991841226929585,-1.4858976295100137,-1.4552893780901892,-1.5151263361420702,0.016408363806726407,0.645110782772066,-0.583959466434972
0.04993388125357515,-1.4922554391559522,-1.461678541026759,-1.5214540324580244,0.01643803606499541,0.6459647613829841,-0.5847121225473534
0.04994935023785445,-1.4986102374688928,-1.4680655783165064,-1.5277778317548039,0.016467437303294558,0.6468166143470797,-0.5854638929735588
0.04996481922213375,-1.5049616701743642,-1.4744488957243147,-1.5340986197185849,0.01649660826318794,0.6476666959388233,-0.5862142463018826
