"x","y","Mx","My","Mz"
1.590742946817689,-3.455751918948773,0.01333514373081428,0.035862184049778416,-8.722928594717683e-10
1.700449356943047,-3.455751918948773,0.013679159121173023,0.03453496266700934,-8.370898176013331e-10
1.8101557670684048,-3.455751918948773,0.013238627309253447,0.031342377806672185,-7.605141100208712e-10
1.9198621771937627,-3.455751918948773,0.012113107712548686,0.026848259835264836,-6.552840318974074e-10
2.0295685873191207,-3.455751918948773,0.010511790121438835,0.021761052458860716,-5.370182701303072e-10
2.1392749974444785,-3.455751918948773,0.008690121917489472,0.01674699919960324,-4.203435776534148e-10
2.248981407569836,-3.455751918948773,0.006884362421174585,0.012294274351393878,-3.160739517338307e-10
2.358687817695194,-3.455751918948773,0.005266669294552742,0.00866113045154515,-2.301101887161594e-10
2.468394227820552,-3.455751918948773,0.003929802500786405,0.0058998558217912755,-1.6390119253126278e-10
2.57810063794591,-3.455751918948773,0.002896811800106506,0.003923111787209103,-1.1580794483101453e-10
2.6878070480712677,-3.455751918948773,0.002143861388743975,0.0025767487838891374,-8.264580708162994e-11
2.7975134581966254,-3.455751918948773,0.0016246270346029,0.0016959417758636874,-6.092108805269558e-11
2.9072198683219836,-3.455751918948773,0.0012892973759176213,0.0011373723964782088,-4.759341618726376e-11
3.0169262784473414,-3.455751918948773,0.0010962532578656205,0.000791082846318188,-4.0425364553238474e-11
3.126632688572699,-3.455751918948773,0.0010177494223918427,0.0005796738445127052,-3.8077560635813024e-11
3.236339098698057,-3.455751918948773,0.0010420387712538753,0.0004518380974117529,-4.010371082528025e-11
3.346045508823415,-3.455751918948773,0.0011740198882345765,0.00037473736150121865,-4.694944769328274e-11
3.455751918948773,-3.455751918948773,0.0014354154372438704,0.0003273928167977849,-5.999494445078218e-11
-3.455751918948773,-3.346045508823415,0.0010256780432949363,0.0012239890638463644,-4.5099907424080155e-11
-3.346045508823415,-3.346045508823415,0.0008246942406361246,0.0008246982200148652,-3.608624412742428e-11
-3.236339098698057,-3.346045508823415,0.0007167499360834215,0.0005795424667529968,-3.156294821858585e-11
-3.126632688572699,-3.346045508823415,0.0006848887172049012,0.00043105292989860204,-3.067374934780098e-11
-3.0169262784473414,-3.346045508823415,0.0007242989625061467,0.0003416340677082042,-3.326162603808566e-11
-2.9072198683219836,-3.346045508823415,0.0008425854477133118,0.0002871382933141667,-3.987665465844323e-11
-2.7975134581966254,-3.346045508823415,0.0010599977989670243,0.0002515403077789955,-5.1817803194999235e-11
-2.6878070480712677,-3.346045508823415,0.0014090953871276266,0.000223046273148537,-7.117335616268344e-11
